C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C31_pred,C31_decision
0.38461538461538464,0.13164823591363875,0.8205128205128207,0.0,0.0,1.0,0.8702290076335876,0.0875,0.7919999999999999,0.1267605633802817,0.6644214937883544,0.25281425891181986,0.7968749999999999,0.14754098360655737,0.16666666666666666,0.0,0.0,0.2719298245614035,0.4307692307692308,0.4,0.0,0.0044133476856835305,0.20399429386590592,0.6154178363204491,0.11916417038065318,0.4517766497461929,0.16326530612244913,0.027909738717339674,0.045090180360721446,0.37579617834394907,1,0.38390023411692215,0
0.46153846153846156,0.34755134281200617,0.8846153846153848,0.6,0.5,1.0,0.6183206106870229,0.4125,0.5280000000000001,0.49295774647887325,0.7633587786259541,0.2682926829268293,0.7109375000000001,0.3114754098360656,0.6,0.0,0.5,0.32456140350877194,0.6461538461538462,0.2,0.0,0.0,0.03138373751783171,0.5692075145756856,0.15306495214437058,0.8527918781725888,0.9523809523809527,0.1347980997624703,0.03306613226452906,0.37898089171974525,1,0.38390023411692215,0
0.5,0.5634544497103738,0.8717948717948718,0.2,0.0,1.0,0.6335877862595419,0.375,0.544,0.4507042253521127,0.6644214937883544,0.25281425891181986,0.7968749999999999,0.16393442622950818,0.23333333333333334,0.25,1.0,0.21929824561403508,0.4,0.6,0.0,0.08234660925726588,0.3252496433666192,0.3962427121572015,0.38174910499013665,0.7411167512690358,0.6598639455782312,0.22565320665083138,0.29759519038076154,0.3885350318471338,0,0.38390023411692215,0
0.5,0.08425487098472868,0.7692307692307696,0.4,0.5,1.0,0.648854961832061,0.2875,0.56,0.352112676056338,0.648854961832061,0.3048780487804878,0.703125,0.22950819672131148,0.3,0.2,0.5,0.22807017543859648,0.4,0.4,0.0,0.06932185145317546,0.362339514978602,0.8214208594256099,0.5754365456272376,0.5634517766497464,0.3401360544217687,0.5819477434679335,0.998997995991984,0.39490445859872614,1,0.38390023411692215,0
0.38461538461538464,0.6477093206951025,0.7948717948717947,0.0,0.0,0.0,0.6946564885496184,0.275,0.84,0.056338028169014086,0.6946564885496184,0.2926829268292683,0.8515625000000001,0.04918032786885246,0.06666666666666667,0.0,0.0,0.24561403508771928,0.4153846153846154,0.6,0.0,0.020236813778256188,0.4921540656205422,0.6821420859425609,0.39307371958793014,0.5279187817258884,0.3537414965986394,0.09560570071258907,0.08216432865731463,0.4012738853503185,1,0.38390023411692215,0
0.2692307692307692,1.0,0.6923076923076925,0.0,0.0,1.0,0.19083969465648853,0.775,0.08,0.9014084507042254,0.8625954198473282,0.036585365853658534,0.7890625000000001,0.04918032786885246,0.06666666666666667,0.0,0.0,0.6666666666666666,0.6923076923076923,0.6,0.0,0.03649085037674919,0.14978601997146934,0.21615201900237527,0.27734346460144665,0.6446700507614213,0.8367346938775511,0.12232779097387174,0.17735470941883769,0.4012738853503185,1,0.38390023411692215,0
0.4230769230769231,0.2264349657714585,0.5384615384615383,0.2,0.5,1.0,0.4885496183206105,0.325,0.3919999999999999,0.39436619718309857,0.6644214937883544,0.25281425891181986,0.45312500000000006,0.4098360655737705,0.7666666666666667,0.0,0.0,0.32456140350877194,0.46153846153846156,0.6,0.0,0.013993541442411194,0.31811697574893016,0.45562513496005186,0.2363556659604004,0.8781725888324874,0.9591836734693877,0.11282660332541569,0.18637274549098198,0.40445859872611467,1,0.38390023411692215,0
0.34615384615384615,0.595050026329647,1.0,0.4,0.5,0.0,0.6564885496183206,0.425,0.7040000000000001,0.352112676056338,0.6564885496183206,0.43902439024390244,0.7734375000000001,0.32786885245901637,0.8,0.0,0.5,0.5263157894736842,0.6923076923076923,0.6,0.0,0.00527448869752422,0.5492154065620544,0.6326927229540056,0.19997077518813472,0.6446700507614213,0.7074829931972791,0.07007125890736343,0.06813627254509019,0.4171974522292994,0,0.38390023411692215,0
0.4230769230769231,0.34228541337546076,1.0,0.2,0.5,0.0,0.7022900763358777,0.3875,0.7680000000000001,0.28169014084507044,0.7022900763358777,0.4024390243902439,0.7734375000000001,0.32786885245901637,0.3333333333333333,0.0,0.0,0.30701754385964913,0.5692307692307692,0.6,0.0,0.0,0.13837375178316697,0.4633988339451522,0.37305472346021773,0.4822335025380712,0.4829931972789117,0.026128266033254157,0.03507014028056112,0.42038216560509556,1,0.38390023411692215,0
0.3076923076923077,0.6266456029489204,0.41025641025641013,0.2,0.0,0.0,0.5572519083969466,0.1625,0.5680000000000001,0.07042253521126761,0.5572519083969466,0.18292682926829268,0.5781250000000001,0.08196721311475409,0.2,0.25,0.0,0.2807017543859649,0.4,0.8,0.0,0.23972012917115176,0.5249643366619117,0.6164975167350464,1.0,0.1269035532994924,0.24489795918367357,0.058788598574821854,0.0991983967935872,0.4299363057324841,1,0.38390023411692215,0
0.6153846153846154,0.6477093206951025,0.6923076923076925,0.4,0.5,1.0,0.11450381679389311,0.8625,0.0,1.0,0.8854961832061069,0.0,0.78125,0.06557377049180328,0.13333333333333333,0.0,0.0,0.38596491228070173,0.36923076923076925,0.2,0.0,0.0,0.21825962910128396,0.42582595551716695,0.21071089354862277,0.5837563451776651,0.5578231292517006,0.11698337292161522,0.07314629258517034,0.43312101910828027,1,0.38390023411692215,0
0.5,0.2843601895734596,0.6666666666666665,0.2,0.5,1.0,0.5038167938931298,0.3875,0.40800000000000014,0.4647887323943662,0.6644214937883544,0.25281425891181986,0.42187500000000017,0.5409836065573771,0.36666666666666664,0.7,0.0,0.20175438596491227,0.3384615384615385,0.2,1.0,0.0534983853606028,0.5492154065620544,0.6512632260850788,0.4413677211952948,0.401015228426396,0.3877551020408163,0.2238717339667459,0.18837675350701405,0.46178343949044587,1,0.38390023411692215,0
0.8846153846153846,0.6266456029489204,0.7692307692307696,0.4,0.5,0.0,0.7099236641221374,0.225,0.7759999999999999,0.09859154929577464,0.7099236641221374,0.24390243902439024,0.78125,0.11475409836065574,0.16666666666666666,0.0,0.0,0.6666666666666666,0.6615384615384615,0.4,0.0,0.11130247578040904,0.7089871611982882,0.6298855538760525,0.3024768028055819,0.6751269035532995,0.7551020408163267,0.12232779097387174,0.15330661322645292,0.4681528662420382,1,0.38390023411692215,0
0.5,0.2833070036861505,0.8717948717948718,0.8,0.5,0.5,0.8015267175572518,0.175,0.72,0.22535211267605634,0.6644214937883544,0.25281425891181986,0.84375,0.11475409836065574,0.5666666666666667,0.0,0.5,0.24561403508771928,0.46153846153846156,0.2,0.0,0.0,0.2553495007132668,0.3863096523429065,0.061664353035727336,0.9796954314720813,0.9727891156462586,0.21615201900237535,0.15330661322645292,0.47770700636942676,1,0.38390023411692215,0
0.3076923076923077,0.3001579778830963,0.6794871794871795,0.2,0.0,0.0,0.5572519083969466,0.35,0.8,0.0,0.5572519083969466,0.36585365853658536,0.8046875,0.0,0.0,0.0,0.0,0.30701754385964913,0.676923076923077,0.2,0.0,0.0,0.2924393723252497,0.6447851435974952,0.5396361510922774,0.9949238578680206,0.7142857142857143,0.0160332541567696,0.3637274549098196,0.4872611464968153,1,0.38390023411692215,0
0.46153846153846156,0.5471300684570825,0.8974358974358978,0.0,0.0,0.0,0.7938931297709921,0.2125,0.8719999999999999,0.07042253521126761,0.7938931297709921,0.23170731707317074,0.8749999999999999,0.08196721311475409,0.13333333333333333,0.0,0.0,0.2807017543859649,0.6461538461538462,0.4,0.0,0.44876210979547904,0.7960057061340943,0.6322608507881666,0.6795499378972748,0.5482233502538071,0.4829931972789117,0.07304038004750595,0.07515030060120241,0.4872611464968153,0,0.38390023411692215,0
0.0,0.18430753027909424,1.0,0.2,0.0,0.0,1.0,0.05,0.9519999999999998,0.04225352112676056,1.0,0.07317073170731707,1.0,0.0,0.0,0.0,0.0,0.32456140350877194,0.6461538461538462,0.4,0.0,0.22282023681377824,0.6119828815977175,0.6177931332325631,0.5219551399137868,0.16243654822335007,0.12925170068027225,0.03147268408551069,0.14128256513026055,0.4968152866242038,1,0.38390023411692215,0
0.23076923076923078,0.25276461295418623,0.28205128205128194,0.6,0.5,1.0,0.5801526717557253,0.0375,0.4880000000000001,0.07042253521126761,0.6644214937883544,0.25281425891181986,0.5000000000000001,0.08196721311475409,0.1,0.0,0.0,0.37719298245614036,0.7384615384615385,1.0,1.0,0.00527448869752422,0.13980028530670477,0.4465558194774346,0.04325272156060495,0.6751269035532995,0.7482993197278912,0.11401425178147269,0.1623246492985972,0.5031847133757962,1,0.38390023411692215,0
0.8461538461538461,0.6055818852027383,0.7564102564102566,0.2,0.5,1.0,0.7786259541984731,0.1375,0.696,0.18309859154929578,0.8015267175572518,0.12195121951219512,0.22656250000000017,0.9180327868852459,0.3,0.0,0.0,0.7105263157894737,0.6923076923076923,0.6,0.0,0.04703982777179763,0.1583452211126962,0.7762902180954437,0.24373493095638196,0.8781725888324874,0.7551020408163267,0.07541567695961995,0.023046092184368747,0.5063694267515924,1,0.38390023411692215,0
0.15384615384615385,0.22116903633491306,0.30769230769230793,0.4,0.0,0.0,0.4656488549618321,0.2125,0.4480000000000001,0.16901408450704225,0.4656488549618321,0.23170731707317074,0.46093750000000017,0.19672131147540983,0.13333333333333333,0.4,0.0,0.3333333333333333,0.5384615384615384,0.6,1.0,0.2738428417653391,0.45078459343794586,0.5080976031094795,0.38847081171914954,0.36548223350253795,0.42176870748299317,0.06353919239904988,0.07014028056112225,0.5254777070063694,1,0.38390023411692215,0
0.2692307692307692,0.16324381253291192,0.9358974358974359,0.2,0.5,1.0,0.5419847328244275,0.55,0.4480000000000001,0.647887323943662,0.5801526717557253,0.5,0.4765625000000001,0.7213114754098361,1.0,0.0,0.0,0.2982456140350877,0.38461538461538464,1.0,0.0,0.0,0.1483594864479315,0.22090261282660328,0.34631402060349237,0.5279187817258884,0.6258503401360545,0.11045130641330167,0.13827655310621242,0.5318471337579618,1,0.38390023411692215,0
0.38461538461538464,0.052659294365455495,0.9102564102564099,0.4,0.0,0.0,0.8091603053435115,0.2,0.76,0.23943661971830985,0.8091603053435115,0.21951219512195122,0.8828125,0.08196721311475409,0.06666666666666667,0.0,0.0,0.32456140350877194,0.5230769230769231,0.6,0.0,0.16792249730893433,0.17974322396576323,0.35780608939753833,0.4084167458171988,0.5583756345177666,0.6122448979591837,0.029691211401425187,0.052104208416833664,0.5445859872611465,1,0.38390023411692215,0
0.5,0.2632964718272775,0.7692307692307696,0.2,0.5,0.0,0.7633587786259541,0.175,0.7680000000000001,0.11267605633802817,0.7633587786259541,0.1951219512195122,0.7734375000000001,0.13114754098360656,0.5333333333333333,0.0,0.5,0.37719298245614036,0.5384615384615384,0.6,0.0,0.0,0.19828815977175462,0.5404880155473979,0.5185212245196171,0.15736040609137067,0.16326530612244913,0.1644893111638955,0.21342685370741485,0.5445859872611465,1,0.38390023411692215,0
0.4230769230769231,0.31595576619273297,0.5512820512820513,0.0,0.0,1.0,0.648854961832061,0.15,0.56,0.19718309859154928,0.6946564885496184,0.13414634146341464,0.5703125,0.22950819672131148,0.1,0.0,0.0,0.21052631578947367,0.4153846153846154,0.4,0.0,0.09031216361679224,0.7047075606276748,0.7957244655581948,0.45619931321692114,0.5532994923857868,0.5918367346938775,0.1306413301662708,0.312625250501002,0.5477707006369427,1,0.38390023411692215,0
0.5384615384615384,0.489731437598736,0.37179487179487203,0.2,0.5,1.0,0.351145038167939,0.35,0.2480000000000001,0.4225352112676056,0.6183206106870229,0.08536585365853659,0.5624999999999999,0.06557377049180328,0.06666666666666667,0.0,0.5,0.35964912280701755,0.6153846153846154,0.6,0.0,0.13121636167922499,0.4850213980028532,0.8253077089181601,0.34214948491269087,0.5329949238578682,0.5510204081632655,0.053444180522565325,0.17234468937875752,0.5700636942675159,1,0.38390023411692215,0
0.6538461538461539,0.22116903633491306,0.9230769230769229,0.6,1.0,1.0,0.9160305343511449,0.1125,0.84,0.15492957746478872,0.6644214937883544,0.25281425891181986,0.84375,0.18032786885245902,0.36666666666666664,0.0,0.0,0.38596491228070173,0.5846153846153846,0.2,0.0,0.011840688912809472,0.7446504992867332,0.6082919455841072,0.08087966683714473,0.6954314720812182,0.6190476190476192,0.8402612826603326,0.5110220440881764,0.5828025477707006,0,0.38390023411692215,0
1.0,0.32648762506582407,0.9102564102564099,0.8,1.0,0.0,0.7862595419847328,0.2375,0.9280000000000002,0.028169014084507043,0.7862595419847328,0.25609756097560976,0.7109375000000001,0.3442622950819672,0.0,0.0,0.0,0.47368421052631576,0.6923076923076923,0.4,0.0,0.15715823466092574,0.49928673323823125,0.6992010364931979,0.26587272594432676,0.11675126903553287,0.0,0.014845605700712592,0.03507014028056112,0.5859872611464968,0,0.38390023411692215,0
0.38461538461538464,0.08425487098472868,0.653846153846154,0.6,0.5,1.0,0.3282442748091603,0.5875,0.22400000000000006,0.6901408450704225,0.6564885496183206,0.21951219512195122,0.2421875000000001,0.8032786885245902,0.2,0.0,0.0,0.6929824561403509,0.7538461538461538,0.2,0.0,0.000861141011840689,0.3338088445078459,0.0,0.5952363556659604,0.9340101522842641,0.7891156462585035,0.0,0.0010020040080160463,0.5859872611464968,0,0.38390023411692215,0
0.19230769230769232,0.1369141653501842,0.7435897435897436,0.2,0.0,0.0,0.7862595419847328,0.1125,0.76,0.09859154929577464,0.7862595419847328,0.13414634146341464,0.765625,0.11475409836065574,0.16666666666666666,0.0,0.0,0.24561403508771928,0.38461538461538464,0.8,0.0,0.44639397201291714,0.16833095577746085,0.30425394083351326,0.35909987579454955,0.2538071065989848,0.44217687074829937,0.30581947743467935,0.2625250501002004,0.589171974522293,1,0.38390023411692215,0
0.23076923076923078,0.8214849921011058,0.8717948717948718,0.4,0.0,0.0,0.4732824427480915,0.5625,0.7119999999999999,0.23943661971830985,0.4732824427480915,0.573170731707317,0.7187499999999999,0.2786885245901639,0.5333333333333333,0.0,0.0,0.30701754385964913,0.4307692307692308,0.4,0.0,0.0077502691065662,0.3865905848787447,0.721442453033902,0.5582669686563893,0.4923857868020303,0.469387755102041,0.040380047505938245,0.0721442885771543,0.5923566878980892,1,0.38390023411692215,0
0.34615384615384615,0.4160084254870984,0.7564102564102566,0.0,0.0,0.0,0.7251908396946564,0.1875,0.7919999999999999,0.056338028169014086,0.7251908396946564,0.2073170731707317,0.7968749999999999,0.06557377049180328,0.06666666666666667,0.0,0.0,0.40350877192982454,0.46153846153846156,0.2,0.0,0.0806243272335845,0.28102710413694726,0.3876052688404233,0.3349894060056988,0.385786802030457,0.31292517006802734,0.07007125890736343,0.05110220440881765,0.5955414012738853,0,0.38390023411692215,0
0.6153846153846154,0.42127435492364396,0.9358974358974359,0.2,0.5,0.0,0.8702290076335876,0.1625,0.9360000000000003,0.04225352112676056,0.8702290076335876,0.18292682926829268,0.9375000000000002,0.04918032786885246,0.06666666666666667,0.0,0.0,0.5701754385964912,0.6153846153846154,0.6,0.0,0.13907427341227127,0.06562054208273897,0.36082919455841067,0.28464966756776505,0.5888324873096449,0.8163265306122449,0.058788598574821854,0.08717434869739478,0.6019108280254777,0,0.38390023411692215,0
0.4230769230769231,0.9636650868878355,0.9230769230769229,0.2,0.0,1.0,0.7938931297709921,0.2375,0.7119999999999999,0.29577464788732394,0.946564885496183,0.08536585365853659,0.7187499999999999,0.3442622950819672,0.3,0.0,1.0,0.2807017543859649,0.6461538461538462,0.2,0.0,0.0,0.38944365192582037,0.31915353055495566,0.6642799736976693,0.39086294416243644,0.272108843537415,0.07541567695961995,0.04308617234468939,0.6369426751592356,1,0.38390023411692215,0
0.46153846153846156,0.7056345444971036,0.8205128205128207,0.2,0.0,0.0,0.6335877862595419,0.3625,0.8480000000000001,0.07042253521126761,0.6335877862595419,0.3780487804878049,0.8515625000000001,0.08196721311475409,0.13333333333333333,0.0,0.0,0.37719298245614036,0.4307692307692308,0.2,0.0,0.005920344456404736,0.30955777460770334,0.2412006046210322,0.367209761087163,0.7918781725888328,0.6054421768707485,0.1935866983372922,0.20240480961923848,0.678343949044586,1,0.38390023411692215,0
0.4230769230769231,0.13164823591363875,0.6923076923076925,0.0,0.0,1.0,0.7099236641221374,0.1875,0.6240000000000001,0.23943661971830985,0.6644214937883544,0.25281425891181986,0.6484375,0.2459016393442623,0.06666666666666667,0.0,0.0,0.22807017543859648,0.5076923076923077,0.2,0.0,0.010441334768568353,0.43509272467903,0.3416108831785792,0.3732008475195441,0.5025380710659899,0.2789115646258504,0.051662707838479816,0.13927855711422849,0.7070063694267515,1,0.38390023411692215,0
0.2692307692307692,0.4002106371774617,0.6923076923076925,0.0,0.0,1.0,0.6412213740458014,0.2625,0.5519999999999999,0.323943661971831,0.6644214937883544,0.25281425891181986,0.6533890845070417,0.2283537289309628,0.03333333333333333,1.0,0.0,0.3333333333333333,0.6923076923076923,0.2,0.0,0.0,0.3138373751783167,0.3573742172316995,0.0,1.0,1.0,0.027909738717339674,0.0,0.9681528662420382,1,0.38390023411692215,0
0.0,0.4739336492890995,0.3846153846153846,0.0,0.0,1.0,0.6259541984732824,0.0625,0.5359999999999999,0.09859154929577464,0.6644214937883544,0.25281425891181986,0.5624999999999999,0.08196721311475409,0.16666666666666666,0.0,0.0,0.2982456140350877,0.5384615384615384,0.0,0.0,0.0,0.37232524964336666,0.70632692722954,0.2238620588879959,0.8477157360406091,0.8435374149659866,1.0,1.0,1.0,1,0.38390023411692215,0
